,Keys,Name,Lat,Lon,Addres,5,Is_italian,X,Y
0,4d92f441922c6ea8b8955a79,Edward's Bistro,10.71983189,106.7006657,"Hoàng Anh Gia Lai 3   D1-09 New Saigon, Tp Hồ Chí Minh",195,FALSE,685986.09,1185514.932
1,52d668d8498e659c75788cc7,Hiền Lành Quán CN2,10.72265926,106.7012731,Việt Nam,255,FALSE,686050.8045,1185828.046
2,58a835f992ca4c07d513a30e,Cánh Quạt,10.71875,106.6991,"Lê Văn Lương, Thành phố Hồ Chí Minh",272,FALSE,685815.4766,1185394.315
3,5003a534e4b06c76d16a3179,Hoa Ban Restaurant,10.72054195,106.7041168,Việt Nam,115,FALSE,686363.1763,1185595.563
4,54bb1228498e0b8a26dd558c,Phở Kim Hưng,10.722993,106.709824,70 Ly Long Tuong,221,FALSE,686985.9843,1185870.145
5,4d528c3371548cfa40f8279a,Kichi Kichi Nguyen Duc Canh,10.72255186,106.7101827,"SC3-1 Grand View Nguyễn Đức Cảnh, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",164,FALSE,687025.4887,1185821.566
6,4d1ecd18756e8cface055e54,Akatonbo,10.72188963,106.713047,"195 (Ton Dat Thien, P. Tan Phong, Q7), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",295,FALSE,687339.2258,1185750.056
7,4ed1f628e3007feb7f653280,Pho Hung 2,10.72224816,106.7105615,Việt Nam,127,FALSE,687067.1127,1185788.203
8,4cf8e5715698a093fdc207fc,Phở 24 - Grandview,10.72150808,106.7119318,"3SE-7-1 Nguyễn Đức Cảnh, P. Tân Phong, Quận 7, Thành phố Hồ Chí Minh",166,FALSE,687217.4719,1185707.172
9,4e0881cfc65b5bf277961859,Quán Bên Sông,10.71997003,106.7116844,"nhà bè, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",183,FALSE,687191.3507,1185536.892
10,4ed37fd76c2510ace487422b,Nhà Hàng Lý Gia,10.72297324,106.7100432,"Nguyễn Đức Cảnh, Tân Phong, Quận 7, Prey Nokor, Thành phố Hồ Chí Minh",213,FALSE,687009.9734,1185868.092
11,4e6760cc18a8bf057190b618,설악추어탕,10.722951,106.70994,Thành phố Hồ Chí Minh,213,FALSE,686998.6994,1185865.57
12,4d19cde2e190721e09e82b21,"Pho Hung, Phu My Hung",10.72304963,106.7098178,"70 Ly Long Tuong, Phu My Hung",227,FALSE,686985.2762,1185876.405
13,4e7ec1f0d22ddaba3e732ff2,Grapes & Bamboo,10.72322286,106.7094789,"143 Nguyễn Đức Cảnh, Hồ Chí Minh, Vietnam",345,FALSE,686948.0871,1185895.361
14,4e0095ae22717718d39da459,Kai Restaurant,10.722197,106.712564,HCMC,259,FALSE,687286.2035,1185783.762
15,5128b2fbe4b096ae44d75d9b,Gà Nướng Pháp,10.72328221,106.7094789,"143 Nguyễn Đức Cảnh, P Tân Phong, Phú Mỹ Hưng, Quận 7, Hồ Chí Munh City",339,FALSE,686948.0506,1185901.926
16,4e6c89c952b1456286628372,Lion City cafe & restaurant,10.7234167,106.7094328,141 Nguyễn Đức Cảnh PMH,324,FALSE,686942.9286,1185916.775
17,4d3e89b144f5a0933593debb,Lion City PMH,10.723555,106.709377,"141 Nguyen Duc Canh, Phu My Hung, TPHCM",308,FALSE,686936.7417,1185932.039
18,54a283fd498ebcdda780c506,Nhà Huế Restaurant,10.723862,106.708947,Việt Nam,254,FALSE,686889.5155,1185965.737
19,53f88f6d498e7dfcd2d42bcf,Beer Club Khải Phương - Phú Mỹ Hưng,10.7213747,106.7133313,"Trần Văn Trà, Quận 7",314,FALSE,687370.6498,1185693.27
20,4f6dc9ace4b05c9c2b20b067,Shi-fu Dimsum,10.72251741,106.710208,"Nguyễn Đức Cảnh, Quận 7, Tp. Hồ Chí Minh",159,FALSE,687028.2843,1185817.771
21,576d17a0498eecbf1bc1f058,Nhà hàng 30 Bờ Sông,10.728907,106.669966,"Đường C4 Phạm Hùng, H.Bình Chánh, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",327,FALSE,682622.4018,1186500.374
22,5be8370e4940bc002c8150c8,Quán cua.com,10.724269,106.679548,"Đường Phạm Hùng, Hồ Chí Minh, Thành phố Hồ Chí Minh",207,FALSE,683673.3405,1185993.056
23,5bb227771953f3002c21ae09,Bún thái,10.724062,106.679095,"Đường Phạm Hùng, Hồ Chí Minh, Thành phố Hồ Chí Minh",251,FALSE,683623.9126,1185969.889
24,4e4cf065d4c083e9648fe966,Nha hang Tuu Phung,10.727388,106.677787,"Pham Hung, Binh Chanh, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",319,FALSE,683478.8273,1186337.007
25,4f87bd3fe4b03a0f23de1b8b,Silver Elephant Rmit,10.728195,106.692241,702 Nguyen Van Linh,274,FALSE,685059.4206,1186434.93
26,50d70719e4b0db4f383c8d87,Ga nuong Phap,10.72724109,106.7043948,"400 Vo Van Tan, P5, Q3",279,FALSE,686389.4858,1186336.752
27,4e22ac34ae6015b212b296a3,Osaka Ramen PMH,10.72387275,106.7089348,"Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",252,FALSE,686888.1776,1185966.918
28,4b89fef6f964a520b75a32e3,Tokyo Deli Park View - PMH,10.72585342,106.70859,"SC 6-1 Park View, Nguyễn Đức Cảnh St., Dist.7, Hồ Chí Minh, HCM",91,FALSE,686849.2407,1186185.8
29,51e3856c498eef8b473659be,Hanoi Corner,10.72425773,106.7088808,"Nguyen Duc Canh, My Phat Complex (PMH)",213,FALSE,686882.0275,1186009.469
30,50dad841e4b0496ad35d43c2,Enza - Japanese Style BBQ,10.72644,106.709046,138 Hà Huy Tập,157,FALSE,686898.7616,1186250.961
31,4e8406ce77c8e4afc1f77466,Wrap & Roll,10.72833804,106.7089343,"Quận 7, Thành phố Hồ Chí Minh",296,FALSE,686885.3757,1186460.844
32,55cc8147498ee57367a18e89,Ganh,10.7277499,106.708569,"3 Nguyen Duc Canh (Phu My Hung, Q.7), HCM",233,FALSE,686845.779,1186395.565
33,4d3bc62c3ec9a35d68be4281,Oishii Sushi,10.72405805,106.708915,"Nguyen Duc Canh, Dis 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",233,FALSE,686885.8923,1185987.403
34,55ff953b498edd6520268d6c,Phở Định 3,10.72737018,106.7123287,3-1B Nguyễn Cao - Mỹ An (Phú Mỹ Hưng),202,FALSE,687257.2817,1186355.849
35,506ecc54e4b002a9400c1670,Cua Đồng,10.72740666,106.7126173,"2-1B Mỹ An, Phạm Thái Bường, Phú Mỹ Hưng",192,FALSE,687288.8247,1186360.06
36,52cf825a498e7a4b50c29248,Hủ Tíu Nam Vang Mỹ Hưng,10.727916,106.713235,"118 Mỹ Hưng (Khu Đô Thị Phú Mỹ Hưng), Hồ Chí Minh",236,FALSE,687356.0834,1186416.776
37,4dcbc8022271f5e21d7d67c1,Goong,10.72754126,106.7113849,HCMC,342,FALSE,687153.9377,1186374.199
38,4d1dd8506e8c3704534ae09f,Cham Charm,10.72458382,106.7195187,"02 Phan Van Chuong Street, District 7",157,FALSE,688045.5107,1186052.021
39,4fd0bcebe4b0da17b047456e,Tajmasago,10.72397391,106.7201546,"6 Pham Van Truong, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",253,FALSE,688115.4422,1185984.945
40,4df9df4014959516a963114c,El Gaucho,10.72747312,106.7195376,"CR1-12 The Crescent, district 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",210,FALSE,688045.7957,1186371.633
41,4c96081ef7cfa1cdfe87c215,Boomarang Bistro Saigon,10.72610861,106.7202633,"The Crescent Residences 2, 3-4, 107 Tôn Dật Tiên, Quận 7, Tp. Hồ Chí Minh",173,FALSE,688126.0181,1186221.14
42,4e870dd75503655bdd36a0b3,Yeebo Seafood & Hot Pot Restaurant,10.72520491,106.7199027,"02 Tôn Dật Tiên St., Dist. 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",143,FALSE,688087.1292,1186120.957
43,4fd0a0c2e4b0a91cca3c1eb6,Tokyo Deli Crescent - PMH,10.72770308,106.7193341,"CR1, 107 Ton Dat Tien St., District 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",226,FALSE,688023.3888,1186396.945
44,50a8a165e4b0024edfda7e0e,Dae Jang Gum,10.72660412,106.7202837,"1F. 105 Tôn Dật Tiên, Quận 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",195,FALSE,688127.9438,1186275.964
45,52eba1d2498e14acea02cf6b,Món Huế Restaurant,10.72784637,106.7188494,Crescent Mall Tôn Dật Tiên,233,FALSE,687970.2771,1186412.499
46,4f9fdcc2e4b040684e3f3d81,Yeebo Hồ Bán Nguyện,10.72540676,106.7198387,"109 Tôn Dật Tiên, Hồ Chí Minh",128,FALSE,688080.005,1186143.247
47,4f2b6d1fe4b0c0809cebf9d5,ThaiExpress Crescent Plaza,10.72726057,106.719901,"Crescent Plaza, 105 Ton Dat Tien, P. Tan Phu, Q. 7 (105 Ton Dat Tien, District 7), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",211,FALSE,688085.6733,1186348.344
48,59a270f0e65d0c288601b40f,San Fu Lou,10.728233,106.718243,"Crescent Mall, Phu My Hung, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",349,FALSE,687903.7064,1186454.896
49,4dca7cc17d8bc0c0b87dda78,Làng Âm Thực Sinh Thái Thành Xuân Anh,10.73095364,106.6724085,"147 Đường Cây Bài -Âp Phú Hiệp - Xã Phú Hòa Đông - Huyện Củ Chi, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",41,FALSE,682888.35,1186728.209
50,57063051498e1e8f9573ae0f,Làng ẩm thực sinh thái Bình Xuyên,10.730432,106.672192,"C3/16 Phạm Hùng, H. Bình Chánh, HCm",31,FALSE,682864.9783,1186670.381
51,4eb7ec6130f8d0f18d6266fe,Quan Dong Que,10.7282871,106.6778898,"Phạm Hùng, Ho Chi Minh City, Prey Nokor, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",268,FALSE,683489.5299,1186436.521
52,4f0ade62e4b000dd77d9cf8b,Cơm gà Quảng Nam,10.73326017,106.6776422,Việt Nam,287,FALSE,683459.448,1186986.458
53,4ea64bec4690ee4468d91a91,Nine Restaurant,10.72944669,106.6937049,"RMIT Residential Building, Thành phố Hồ Chí Minh",133,FALSE,685218.7927,1186574.266
54,51cd488a498e4ba7e8bbd3f8,Vietfood,10.72934721,106.6966607,Việt Nam,343,FALSE,685542.1807,1186565.043
55,500aab64e4b001d6c5381d2d,Bien Nho seafood restaurant,10.73143612,106.7007664,"Nguyen Huu Tho St, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",165,FALSE,685990.0076,1186798.586
56,4eb3e979d3e3644ca588ee5e,Biển Nhớ,10.73070877,106.700513,"52 Le Van Luong, Q7, Hochiminh",106,FALSE,685962.7376,1186717.977
57,576a6738498e491a794c7c03,LẨU MẮM BÀ DÚ – SC VivoCity QUẬN 7,10.72968215,106.7016435,"Tầng 2, TTTM SC VivoCity, 1058 Nguyễn Văn Linh, Phường Tân Phong, Quận 7, HCMC, Thành phố Hồ Chí Minh",249,FALSE,686087.0247,1186605.102
58,4c56d03d2308be9ad6a9576c,Ganesh Indian Restaurant,10.7295548,106.7067556,"Duong 6p So 54 hung phuoc 3, Thành phố Hồ Chí Minh",217,FALSE,686646.3109,1186594.113
59,55363658498e0b590f8a87be,GoGi House SC VivoCity,10.72985398,106.7034792,"L4, 1058 Nguyen Van Linh Blvd., District 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",185,FALSE,686287.7267,1186625.22
60,4f1fe8bce4b00491a656f7fd,Khan Korean Casual Dining,10.73230651,106.7065336,"R1-73 Noi Khu Hung Gia 4, Tan Phong Ward, (Dist 7), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",256,FALSE,686620.3338,1186898.357
61,55348fb0498e17137d065da1,Pepper Lunch,10.72986089,106.7034865,"L4, 1058 Nguyen Van Linh Blvd., District 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",184,FALSE,686288.5151,1186625.989
62,52b5794d498e43304fde8aca,Papa's pizza.grill.pasta,10.73143498,106.7067954,"47 Hung Vuong, Q7",217,TRUE,686649.5049,1186802.113
63,51ebd597498ec28be3156fc8,Bollywood,10.73086211,106.7059489,"Sky Garden 2, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",106,FALSE,686557.261,1186738.231
64,4cfb7d497945224bb66c86e7,Al Fresco's,10.72927233,106.7069206,"D1 - 23 Mỹ Toàn 3 Nguyễn Văn Linh st., Dist. 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",249,FALSE,686664.5337,1186562.968
65,50e2c608e4b0a2ae374fc0b9,Lee Cho Restaurant,10.73146603,106.7066785,"Hưng Phước. PMH, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",207,FALSE,686636.702,1186805.476
66,55348257498eade00f00d5ec,Marukame Udon SC VivoCity,10.729653,106.7029865,"L2, 1058 Nguyen Van Linh Blvd., District 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",244,FALSE,686233.9503,1186602.69
67,55c05148498ef05db6fc17f6,Golden Jade SC VivoCity,10.72960437,106.7041682,"1058 Nguyen Van Linh Blvd., District 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",139,FALSE,686363.2518,1186598.027
68,553b95a0498e754de37fbb66,Koh Thai SC VivoCity,10.72984787,106.7034707,"L5, 1058 Nguyen Van Linh Blvd., District 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",187,FALSE,686286.804,1186624.539
69,524041de11d24a6e72a00c39,Deutsches Eck,10.72920908,106.7098414,"A001-003 Hưng vượng 1, Phú Mỹ Hưng, Nguyễn Văn Linh,Q.7, Hcm, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",161,FALSE,686984.0651,1186557.746
70,4fc35fb8e4b07c20ea78024f,Papas' Chicken & Beer,10.7307955,106.7085362,"S37-1 KP Hưng Vượng, Phú Mỹ Hưng, District 7, Hồ Chí Minh City",219,FALSE,686840.3239,1186732.433
71,4fbdd459e4b00ca0de89dfa4,Hiền Lành Quán,10.73020093,106.710037,"S14-1 Hung Vuong 2, Phu My Hung, Q7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",62,FALSE,687004.8536,1186667.577
72,594e8a80491be717e57a5c7b,Oc Linh Phan Khiem,10.733165,106.70965,Thành phố Hồ Chí Minh,304,FALSE,686960.6988,1186995.212
73,4c9f4fb554c8a1cdfcb2954b,Nathalie's,10.72918215,106.7087036,"9 Hưng Vượng 3, Quận 7, Tp. Hồ Chí Minh",246,FALSE,686859.626,1186554.075
74,554307f9498e7afe936d9047,Pho 99,10.73095177,106.7086784,Việt Nam,207,FALSE,686855.7804,1186749.806
75,4f01a3bce5faf2869d623f8c,Đệ Nhất Sườn Nướng,10.72902459,106.7089072,"151 Nguyen Duc Canh, Distric 7",240,FALSE,686881.9945,1186536.77
76,51c3e3ce498ee246a2d119df,Crawfish Spot,10.730081,106.709257,"Hung Vuong 2 Complex (Phu My Hung, Dist.7)",145,FALSE,686919.6054,1186653.837
77,5030d264e4b06d3d08b5ed86,Spice Of India,10.72971138,106.7084193,"S6-1 Bùi Bằng Đoàn, Hưng Vượng 3    P.Tân Phong   Quận 7, Tp. Hồ Chí Minh",245,FALSE,686828.1965,1186612.443
78,566c1ebb498ed2e93af43696,Sushi Uraetei,10.72946252,106.7188281,"Crescent Mall, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",310,FALSE,687966.9497,1186591.257
79,4d9bda9fad3bf04daead26a2,Phở 24 - Nguyễn Lương Bằng,10.73007474,106.7207955,"100 Nguyễn Lương Bằng, Quận 7, Thành phố Hồ Chí Minh",85,FALSE,688181.7865,1186660.181
80,5221e5a011d259e6d2c5ae3b,The Sushi Bar 5 Capri Building,10.73039775,106.7235162,"Capri Hotel Residences (Phu My Hung Saigon South), District 7, HCMC, Thành phố Hồ Chí Minh",221,FALSE,688479.1907,1186697.576
81,4cee65904cd4236a6f88ad63,The Sushi Bar 5 @ Thiên Sơn Plaza,10.73201615,106.7195362,"4th Flr., Thien Son Plaza, 800 Nguyen Van Linh St., Dist. 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",276,FALSE,688042.8287,1186874.16
82,5034dccae4b0b37a454f9309,Oopen Pasta & Grill,10.73076368,106.7232314,"Ibis Hotel (73 Hoang Van Thai Street), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",193,FALSE,688447.8135,1186737.879
83,4dc53127c65b89d3ca6710df,Tib,10.73026213,106.7207495,Việt Nam,83,FALSE,688176.6355,1186680.881
84,52082c1c11d2a651bd80ca1c,Caprilicious,10.7302776,106.7235332,"2nd floor of Capri Hotel Residences, New South Urban City, Tan Phu Ward, District 7",224,FALSE,688481.1262,1186684.297
85,56dbe924498e865411f5b529,MAD House,10.730231,106.72364,"No.2, Street C,Tan Phu Ward, District 7 Lot A, New Urban South City, Hochiminh",236,FALSE,688492.8403,1186679.208
86,5ac424b2840fc208b4f74910,Hương Bắc - Hương Vị Cổ Truyền,10.728115,106.720142,"8 Nguyễn Khắc Viện, Tân Phú, Quận 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",297,FALSE,688111.5088,1186443.004
87,582e840c03cf2531664f1fd9,Long Béo 36 phố phường,10.728966,106.72483,Việt Nam,284,FALSE,688623.797,1186540.009
88,4fdc7e54e4b06434e857646e,Huong Huyen Garden Restaurant,10.737345,106.657215,"7H, CX Bui Minh Truc, Q.8, HCM",246,FALSE,681222.5964,1187426.176
89,4d1f15135acaa35d464abd35,Cơm gà Dinh Ý,10.73845235,106.6579771,"5A Bùi Minh Trực (Hoàng Minh Đạo), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",313,FALSE,681305.2965,1187549.111
90,51aab766498e3ea19f328a8b,Phở Trần Nguyên,10.73514557,106.6644745,"857A Tạ Quang Bửu, Hcm",69,FALSE,682017.974,1187187.181
91,5ced0b46d807ee002c578098,Quán Lẩu Bò 877,10.734221,106.663882,"877 Tạ Quang Bửu, Q.8, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",136,FALSE,681953.719,1187084.562
92,4ebfb92929c25ce5a1f22c0f,Cơm gà 142,10.73816899,106.6652175,Việt Nam,271,FALSE,682097.4311,1187522.049
93,5a4c5a1995a7224a1f3ea4b1,Cơm tấm Cali,10.737017,106.670542,"850 Tạ Quang Bửu, Q.8, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",216,FALSE,682680.5358,1187397.784
94,56501cdc498e581009563e62,PapaXốt - Phạm Hùng,10.736409,106.67192,"8A Phạm Hùng, Q.8, HCM",344,FALSE,682831.6314,1187331.351
95,57bef8a1498e489f959bd6cb,Quán nướng Bò Cười,10.735268,106.67257,"C1/21 Phạm Hùng, Bình Hưng, Bình Chánh, Hồ Chí Minh",346,FALSE,682903.4171,1187205.528
96,52591c3411d2a558e5a49936,Kimchi Kimchi - Satra Phạm Hùng,10.733339,106.67415,Việt Nam,242,FALSE,683077.4052,1186993.097
97,4e35fe9214952ff6cbce9caf,Pho Hoang,10.73246258,106.6744467,"Pham Hung, Binh Hung, Binh Chanh (Nguyen Van Linh), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",329,FALSE,683110.3893,1186896.331
98,50936375e4b076702b94a24a,vương lộc quán,10.733356,106.688022,Trung Sơn,322,FALSE,684594.7831,1187003.271
99,5389d755498e3f763f50234e,Thuần Việt Quán,10.7356,106.694,"Số 3, Đường số 1, KDC Trung Sơn, Bình Chánh",311,FALSE,685247.3222,1187255.084
100,5a8666361543c734d2ec7770,Kedai Hawa,10.735234,106.691638,"106 Duong so 3 (KDC Trung Son), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",32,FALSE,684989.1781,1187213.177
101,5417d63c498e0769664e08b1,Lâm lâm mì gia,10.73691999,106.689584,"Số 85 Đường 9A (Khu Trung Sơn), Hồ Chí Minh",263,FALSE,684763.4784,1187398.435
102,4f59b592e4b04b8b5c9b5167,Ho Cau Tom,10.735,106.693763,Duong So 1,337,FALSE,685221.7636,1187188.573
103,53785c45498e2b3f9deabbd3,Thiên Thu Tịnh Quán,10.73478315,106.7004554,"Lô B3 Khu Dân Cư Kim Sơn (Nguyễn Hữu Thọ), Hồ Chí Minh",210,FALSE,685953.9471,1187168.626
104,5b4419bec47cf9002cbc3fdb,Cơm Ngọc Hạnh,10.73331,106.701545,"534 Lê Văn Lương, Quận 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",231,FALSE,686074.0339,1187006.334
105,4e6f47b1483bd41a3db08a04,Hàng Dương Quán,10.7354369,106.7059719,"132 duong 65, KP2, quan 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",201,FALSE,686556.9737,1187244.283
106,55b4d71d498e8c449efa0d8e,Confidant Restaurant & Bar,10.73329774,106.7067205,"Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",243,FALSE,686640.1728,1187008.115
107,4ce216d9825e721e75597f45,Alfresco,10.73675742,106.7156003,Việt Nam,307,FALSE,687609.3608,1187396.212
108,4ef80492a69dea74fb338303,NS Coffee,10.73627817,106.7183241,"8E, Duong so 9",134,FALSE,687907.6103,1187344.864
109,52785703498e1683b156fd81,Con Bò Vàng,10.73775332,106.7182953,"7 Đường Tân Mỹ (Quận 7), Hồ Chí Minh",339,FALSE,687903.5487,1187508.02
110,4d762210b8e28cfa9bb00167,Quán Ngon Trảng Bàng (Gốc - Không Chi Nhánh),10.73807144,106.7249353,"68A Nguyen Thi Thap, Q.7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",299,FALSE,688629.6663,1187547.276
111,4f116de0e4b0044a232a2c6c,Lotteria Huỳnh Tấn Phát,10.73603664,106.7313163,"Huỳnh Tấn Phát, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",201,FALSE,689328.9238,1187326.119
112,579c53b3498e4517b18e1abe,Huong Lua,10.737509,106.728701,Việt Nam,292,FALSE,689041.9301,1187487.375
113,4deb180018386283a3f76113,toàn trí 4,10.7371793,106.7278378,"63 Nguyễn Thị Thập, Hồ Chí Minh",305,FALSE,688947.7154,1187450.375
114,5006a091e4b07ec2c1b373ec,Quán Toàn Trí I,10.73739,106.72794,Việt Nam,286,FALSE,688958.7613,1187473.744
115,53a6b4dd498ecd1a94838f84,Seventh Palace,10.73808627,106.7298996,"6 Nguyen Thi Thap, Q7",341,FALSE,689172.6762,1187551.967
116,50cb1601e4b095b974caaa76,Ốc mắm sữa,10.74000549,106.6590958,282/4A (Bui Huu Nghia),231,FALSE,681426.7305,1187721.568
117,4ea00c04d22d6eead801d338,Cơm Tấm Thuỳ Dương,10.73806831,106.6671807,"32 1011 (Tạ Quang Bửu), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",235,FALSE,682312.2391,1187512.077
118,4e88517b77c8fd4eda595886,Quán J,10.74210648,106.6689252,"123 Bis Phạm Hùng, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",307,FALSE,682500.6324,1187959.785
119,4fa517c8e4b09d4d45494a5c,Nam Hải Quán,10.737574,106.671296,Việt Nam,297,FALSE,682762.6757,1187459.844
120,4e17191262e1ccb5024a4e5f,Quán Ngói 2,10.73864754,106.6891234,"C19/11 KDC Trung Sơn (Q8), Hồ Chí Minh",161,FALSE,684712.0417,1187589.249
121,5117baefe4b0b0ae715f082a,Dê Phú Quý,10.738857,106.690222,"47 Duong So 4, Trung Son, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",216,FALSE,684832.0861,1187613.079
122,57669355498e4c55fd58d418,Zenbay seadfood,10.74121,106.696032,"Address 52- 54 –56 Đường D1, KDT mới Him Lam, P. Tân Hưng, Q.7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",249,FALSE,685466.1687,1187876.854
123,57c197ad498e8347ca3a7686,Sushi Uraetei,10.740899,106.697332,"103-105 Nguyễn Thị Thập (P Tân Hưng, Quận 7), Hồ Chí Minh, Thành phố Hồ Chí Minh",269,FALSE,685608.5565,1187843.238
124,52b82fbf498eadb76164f2fe,Cơm Tấm Nhớ,10.74013,106.702711,"609 Nguyễn Thị Thập (Lê Văn Lương), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",260,FALSE,686197.4002,1187761.43
125,5565b082498e9de3154c8b69,SUSHI 88 . VN,10.74053481,106.6986702,Việt Nam,120,FALSE,685755.1608,1187803.762
126,4da531e581548169df1c1655,Foodcourt @ Lotte Mart,10.74084773,106.7013615,"Lotte Mart, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",216,FALSE,686049.3455,1187840.003
127,551a8dbe498ee20329917562,Tokyo Deli,10.74068612,106.6990812,"31-33 Nguyen Thi Thap St., Dist. 7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",99,FALSE,685800.0177,1187820.747
128,50699327e4b064a76de251b2,Lion City @ Sunrise City,10.74026386,106.6997529,"Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",38,FALSE,685873.7508,1187774.446
129,4cadb445628cb1f7df812d15,Vikings,10.741472,106.701582,Việt Nam,274,FALSE,686073.0843,1187909.19
130,4f432b91e4b059a7f1afbee4,Vikings Seafood & Hotpot Restaurant,10.74163753,106.7015207,Việt Nam,346,FALSE,686066.2776,1187927.463
131,4dc25184fa7608e86fd69697,Bằng Lăng Quán,10.73932293,106.7080143,"436 Nguyễn Thị Thập, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",286,FALSE,686777.9879,1187675.375
132,4e55f17dae6040e96dfc98f1,Cơm Tấm Bụi Sài Gòn,10.73996688,106.7031321,"378 Lê Văn Lương, Thành phố Hồ Chí Minh",213,FALSE,686243.5633,1187743.642
133,4db55268fa8c350240f68296,Com Tam Bui Saigon,10.74003835,106.7030061,"Nguyễn Thị Thập, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",227,FALSE,686229.7389,1187751.471
134,50226a6ae4b0ef2f879be0de,Ốc Cần Giờ,10.74004192,106.7102616,Đường 79 (Đường 38),37,FALSE,687023.3726,1187756.272
135,4fc0dbfae4b045c5b4fb772d,Ốc Quý,10.74052559,106.7098762,Việt Nam,103,FALSE,686980.9128,1187809.539
136,4e7b1a83a809d757abe53167,Lau De 404,10.73925065,106.7083877,"404 Nguyen Thi Thap, Hồ Chí Minh, Thành phố Hồ Chí Minh",249,FALSE,686818.8782,1187667.607
137,5072bc85e4b0a1f886f72c4e,Lẩu Dê 4.4,10.73924541,106.7085037,"434 Nguyễn Thị Thập P.Tân Quy Q.7, Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",237,FALSE,686831.5743,1187667.098
138,5295818a498ee1d10b64601f,Bò Mềm,10.7382794,106.7161891,281 Nguyễn Thị Thập,177,FALSE,687672.8307,1187564.925
139,4d16c6f681cea35df84de2ec,Hu tieu Nam Vang Ngoc Dung,10.73797096,106.7214841,Việt Nam,207,FALSE,688252.2185,1187534.045
140,4f2bbe2be4b0d656b2a520d7,Lau de 404,10.741982,106.721414,"404 Nguyen Van Linh (Q7), Thành phố Hồ Chí Minh, Thành phố Hồ Chí Minh",239,FALSE,688242.0647,1187977.685
141,4ed213fb02d5feaa1e43ab42,Lẩu Dê Núi Ngự,10.74252105,106.7228678,Việt Nam,272,FALSE,688400.7583,1188038.204
142,4f769a2de4b06ff8356daefd,PizzaHut,10.74209769,106.7276996,"Crescent Mall, D7",265,FALSE,688929.5384,1187994.341
